,link_id,from_node_id,to_node_id,length,lanes,free_speed,geometry
150,332,338,339,0.51024,2,80,"LINESTRING (120.6277057 31.8576726, 120.6277632 31.8569059, 120.6279225 31.8547840, 120.6279573 31.8539309, 120.6279758 31.8530758)"
151,335,308,342,1.34874,1,80,"LINESTRING (120.6296388 31.8404027, 120.6316098 31.8361030, 120.6323482 31.8344844, 120.6326720 31.8338173, 120.6330485 31.8331520, 120.6334506 31.8325101, 120.6338880 31.8318667, 120.6356207 31.8293941)"
152,336,342,308,1.34874,1,80,"LINESTRING (120.6356207 31.8293941, 120.6338880 31.8318667, 120.6334506 31.8325101, 120.6330485 31.8331520, 120.6326720 31.8338173, 120.6323482 31.8344844, 120.6316098 31.8361030, 120.6296388 31.8404027)"
153,337,342,343,0.03418,1,80,"LINESTRING (120.6356207 31.8293941, 120.6357938 31.8291234)"
154,338,343,342,0.03418,1,80,"LINESTRING (120.6357938 31.8291234, 120.6356207 31.8293941)"
155,339,343,292,0.36919,1,80,"LINESTRING (120.6357938 31.8291234, 120.6362288 31.8284838, 120.6366697 31.8277872, 120.6370452 31.8270677, 120.6374860 31.8261285)"
156,340,292,343,0.36919,1,80,"LINESTRING (120.6374860 31.8261285, 120.6370452 31.8270677, 120.6366697 31.8277872, 120.6362288 31.8284838, 120.6357938 31.8291234)"
157,341,297,344,0.03359,1,80,"LINESTRING (120.6845426 31.9394159, 120.6843008 31.9391938)"
158,342,344,297,0.03359,1,80,"LINESTRING (120.6843008 31.9391938, 120.6845426 31.9394159)"
159,345,347,338,0.12547,2,80,"LINESTRING (120.6280651 31.8587590, 120.6278698 31.8583199, 120.6277747 31.8579447, 120.6277057 31.8576726)"
160,347,349,350,0.05337,4,80,"LINESTRING (120.6241860 31.8631960, 120.6247061 31.8630093)"
161,348,350,351,0.13631,4,80,"LINESTRING (120.6247061 31.8630093, 120.6251888 31.8628617, 120.6256165 31.8627409, 120.6260718 31.8626174)"
162,351,352,313,0.02994,1,80,"LINESTRING (120.6642572 31.9208478, 120.6644400 31.9207443, 120.6645132 31.9206896)"
163,352,313,353,0.53744,1,80,"LINESTRING (120.6645132 31.9206896, 120.6671384 31.9192439, 120.6672456 31.9191743, 120.6673416 31.9190894, 120.6674091 31.9189811, 120.6674325 31.9188841, 120.6674231 31.9187956, 120.6673906 31.9187159, 120.6673282 31.9186398, 120.6672431 31.9185775, 120.6671555 31.9185337, 120.6670472 31.9185157, 120.6669609 31.9185270, 120.6668152 31.9185651, 120.6666806 31.9186069, 120.6665561 31.9186546, 120.6661847 31.9188723, 120.6658029 31.9190237)"
164,353,288,337,0.01275,1,80,"LINESTRING (120.7120639 31.9646993, 120.7119722 31.9646149)"
165,354,337,288,0.01275,1,80,"LINESTRING (120.7119722 31.9646149, 120.7120639 31.9646993)"
166,355,340,354,0.62001,1,80,"LINESTRING (120.6467803 31.8096101, 120.6487112 31.8078138, 120.6493257 31.8072189, 120.6499234 31.8066202, 120.6505034 31.8060063, 120.6510715 31.8053871)"
167,356,354,340,0.62001,1,80,"LINESTRING (120.6510715 31.8053871, 120.6505034 31.8060063, 120.6499234 31.8066202, 120.6493257 31.8072189, 120.6487112 31.8078138, 120.6467803 31.8096101)"
168,357,354,355,0.95203,1,80,"LINESTRING (120.6510715 31.8053871, 120.6511906 31.8052460, 120.6561470 31.7993708, 120.6564280 31.7990424, 120.6566162 31.7988111, 120.6567015 31.7987063, 120.6568969 31.7983894)"
169,358,355,354,0.95203,1,80,"LINESTRING (120.6568969 31.7983894, 120.6567015 31.7987063, 120.6566162 31.7988111, 120.6564280 31.7990424, 120.6561470 31.7993708, 120.6511906 31.8052460, 120.6510715 31.8053871)"
170,359,355,356,0.01061,1,80,"LINESTRING (120.6568969 31.7983894, 120.6569618 31.7983114)"
171,360,356,355,0.01061,1,80,"LINESTRING (120.6569618 31.7983114, 120.6568969 31.7983894)"
172,361,356,357,0.24362,1,80,"LINESTRING (120.6569618 31.7983114, 120.6572325 31.7979472, 120.6574063 31.7976344, 120.6575744 31.7972589, 120.6579269 31.7962861)"
173,362,357,356,0.24362,1,80,"LINESTRING (120.6579269 31.7962861, 120.6575744 31.7972589, 120.6574063 31.7976344, 120.6572325 31.7979472, 120.6569618 31.7983114)"
174,363,357,333,0.01397,1,80,"LINESTRING (120.6579269 31.7962861, 120.6579389 31.7961605)"
175,364,333,357,0.01397,1,80,"LINESTRING (120.6579389 31.7961605, 120.6579269 31.7962861)"
176,367,327,359,0.05191,1,80,"LINESTRING (120.6630952 31.9192884, 120.6630483 31.9193681, 120.6630155 31.9194622, 120.6630191 31.9195562, 120.6630657 31.9197389)"
177,368,360,2635,0.51861,2,80,"LINESTRING (120.6360608 31.8602254, 120.6351346 31.8605846, 120.6308718 31.8617183)"
178,370,361,362,0.47212,3,120,"LINESTRING (120.6500970 31.9243869, 120.6483334 31.9226827, 120.6469466 31.9210869)"
179,374,368,369,0.03913,2,120,"LINESTRING (120.7055367 31.7580831, 120.7058788 31.7578851)"
180,394,401,368,0.35897,2,120,"LINESTRING (120.7023981 31.7598991, 120.7055367 31.7580831)"
181,395,402,403,0.38242,2,120,"LINESTRING (120.7057082 31.7581114, 120.7023651 31.7600466)"
182,401,388,401,0.10002,2,120,"LINESTRING (120.7015236 31.7604051, 120.7023981 31.7598991)"
183,414,403,366,0.1001,2,120,"LINESTRING (120.7023651 31.7600466, 120.7014900 31.7605531)"
184,415,410,402,0.03933,2,120,"LINESTRING (120.7060520 31.7579124, 120.7057082 31.7581114)"
185,421,415,348,0.262,4,100,"LINESTRING (120.6273271 31.8625419, 120.6259770 31.8628788, 120.6246812 31.8632397)"
186,425,349,421,0.30535,4,100,"LINESTRING (120.6241860 31.8631960, 120.6244758 31.8631245, 120.6253536 31.8629081, 120.6272827 31.8624184)"
187,427,423,424,0.01886,3,100,"LINESTRING (120.7058796 31.8234915, 120.7057163 31.8235890)"
188,433,432,433,0.01614,3,100,"LINESTRING (120.7057163 31.8233977, 120.7058579 31.8233165)"
189,439,439,440,0.54101,4,100,"LINESTRING (120.6157972 31.8656157, 120.6132130 31.8663281, 120.6103502 31.8671039)"
190,468,463,464,0.02341,3,80,"LINESTRING (120.7306062 31.8801265, 120.7304066 31.8802514)"
191,471,466,467,0.05743,3,80,"LINESTRING (120.6104926 31.9441483, 120.6109898 31.9438505)"
192,472,467,468,0.01203,3,80,"LINESTRING (120.6109898 31.9438505, 120.6110937 31.9437878)"
193,473,468,469,0.04493,3,80,"LINESTRING (120.6110937 31.9437878, 120.6115059 31.9435858)"
194,481,480,481,0.37067,3,80,"LINESTRING (120.6865456 31.9052282, 120.6875564 31.9044543, 120.6892951 31.9031546, 120.6894894 31.9030201)"
195,482,481,482,0.04164,3,80,"LINESTRING (120.6894894 31.9030201, 120.6898314 31.9027834)"
196,483,482,483,0.42855,3,80,"LINESTRING (120.6898314 31.9027834, 120.6910821 31.9019177, 120.6929521 31.9006905, 120.6934061 31.9004075)"
197,486,486,487,0.01371,3,80,"LINESTRING (120.6791069 31.9112082, 120.6789922 31.9112839)"
198,487,487,289,1.18975,3,80,"LINESTRING (120.6789922 31.9112839, 120.6786768 31.9114839, 120.6772079 31.9125071, 120.6756224 31.9135104, 120.6740525 31.9144636, 120.6724767 31.9153794, 120.6708174 31.9163028, 120.6686876 31.9174284)"
199,488,289,353,0.32503,3,80,"LINESTRING (120.6686876 31.9174284, 120.6658029 31.9190237)"
200,495,326,302,0.36203,3,80,"LINESTRING (120.6657338 31.9188622, 120.6689233 31.9170546)"
201,496,302,494,1.14335,3,80,"LINESTRING (120.6689233 31.9170546, 120.6707350 31.9160673, 120.6723436 31.9151681, 120.6739289 31.9142434, 120.6754919 31.9132922, 120.6770302 31.9123113, 120.6785339 31.9112899, 120.6787924 31.9111058)"
202,497,494,495,0.01401,3,80,"LINESTRING (120.6787924 31.9111058, 120.6789097 31.9110286)"
203,508,502,503,0.03588,3,80,"LINESTRING (120.6115313 31.9437335, 120.6112102 31.9439062)"
204,509,503,504,0.01379,3,80,"LINESTRING (120.6112102 31.9439062, 120.6110850 31.9439700)"
205,510,504,505,0.04879,3,80,"LINESTRING (120.6110850 31.9439700, 120.6106416 31.9441955)"
206,512,498,506,2.12149,3,80,"LINESTRING (120.7609523 31.8554073, 120.7618837 31.8546339, 120.7622825 31.8542406, 120.7628143 31.8536133, 120.7643299 31.8513114, 120.7645222 31.8510194, 120.7650820 31.8501693, 120.7678979 31.8462710, 120.7683165 31.8456915, 120.7722195 31.8403472, 120.7729803 31.8393055)"
207,515,508,509,0.01875,3,80,"LINESTRING (120.7468084 31.8654253, 120.7469564 31.8653128)"
208,520,511,512,0.01463,3,80,"LINESTRING (120.5962965 31.9504199, 120.5961566 31.9504764)"
209,521,512,513,0.71005,3,80,"LINESTRING (120.5961566 31.9504764, 120.5938888 31.9512824, 120.5892540 31.9530059)"
210,522,513,514,0.01654,3,80,"LINESTRING (120.5892540 31.9530059, 120.5890935 31.9530655)"
211,525,517,518,0.01758,3,80,"LINESTRING (120.5584594 31.9605851, 120.5586426 31.9605576)"
212,526,518,519,1.13324,3,80,"LINESTRING (120.5586426 31.9605576, 120.5614404 31.9601255, 120.5639392 31.9597451, 120.5648826 31.9596015, 120.5661479 31.9594089, 120.5678965 31.9591213, 120.5696773 31.9587790, 120.5704134 31.9586153)"
213,527,519,520,0.01615,3,80,"LINESTRING (120.5704134 31.9586153, 120.5705788 31.9585786)"
214,530,522,523,0.40858,3,80,"LINESTRING (120.6935635 31.9006036, 120.6930399 31.9008833, 120.6912515 31.9020475, 120.6900994 31.9028036)"
215,531,523,524,0.05477,3,80,"LINESTRING (120.6900994 31.9028036, 120.6896497 31.9031151)"
216,532,524,525,0.42652,3,80,"LINESTRING (120.6896497 31.9031151, 120.6894201 31.9032741, 120.6876724 31.9045691, 120.6862611 31.9056545)"
217,535,527,528,0.01581,3,80,"LINESTRING (120.7302841 31.8800813, 120.7304095 31.8799870)"
218,538,529,20,0.02124,3,80,"LINESTRING (120.5273971 31.8131011, 120.5275240 31.8132591)"
219,541,532,533,0.01726,2,60,"LINESTRING (120.5161804 31.8771053, 120.5163538 31.8770569)"
220,542,533,534,0.56705,2,60,"LINESTRING (120.5163538 31.8770569, 120.5200163 31.8759610, 120.5219813 31.8752953)"
221,543,534,535,0.02047,2,60,"LINESTRING (120.5219813 31.8752953, 120.5221875 31.8752393)"
222,546,538,539,0.0125,2,60,"LINESTRING (120.5037215 31.8722281, 120.5038444 31.8721866)"
223,547,539,540,1.01628,2,60,"LINESTRING (120.5038444 31.8721866, 120.5076904 31.8708744, 120.5078352 31.8708204, 120.5102405 31.8700813, 120.5139966 31.8692251)"
224,548,540,541,0.01474,2,60,"LINESTRING (120.5139966 31.8692251, 120.5141472 31.8691908)"
225,549,541,542,0.4884,2,60,"LINESTRING (120.5141472 31.8691908, 120.5191684 31.8681641)"
226,550,542,543,0.01557,2,60,"LINESTRING (120.5191684 31.8681641, 120.5193278 31.8681289)"
227,552,545,546,0.01258,3,60,"LINESTRING (120.5164296 31.8530605, 120.5164542 31.8531720)"
228,553,546,547,1.0741,3,60,"LINESTRING (120.5164542 31.8531720, 120.5162882 31.8535436, 120.5145259 31.8574894, 120.5131605 31.8608328, 120.5128825 31.8623437)"
229,554,547,548,0.02049,3,60,"LINESTRING (120.5128825 31.8623437, 120.5128512 31.8625266)"
230,555,548,541,0.7517,3,60,"LINESTRING (120.5128512 31.8625266, 120.5128825 31.8641260, 120.5131848 31.8657755, 120.5141472 31.8691908)"
231,556,541,549,0.00832,3,60,"LINESTRING (120.5141472 31.8691908, 120.5141693 31.8692635)"
232,558,551,552,0.62997,2,60,"LINESTRING (120.5863811 31.8731806, 120.5854371 31.8675544)"
233,559,552,551,0.62997,2,60,"LINESTRING (120.5854371 31.8675544, 120.5863811 31.8731806)"
234,560,552,553,0.01963,2,60,"LINESTRING (120.5854371 31.8675544, 120.5854081 31.8673790)"
235,561,553,552,0.01963,2,60,"LINESTRING (120.5854081 31.8673790, 120.5854371 31.8675544)"
236,562,553,554,0.37131,2,60,"LINESTRING (120.5854081 31.8673790, 120.5848640 31.8640614)"
237,563,554,553,0.37131,2,60,"LINESTRING (120.5848640 31.8640614, 120.5854081 31.8673790)"
238,564,552,555,0.89716,3,60,"LINESTRING (120.5854371 31.8675544, 120.5764609 31.8701693)"
239,565,555,556,0.02028,3,60,"LINESTRING (120.5764609 31.8701693, 120.5762544 31.8702186)"
240,566,556,557,1.1394,3,60,"LINESTRING (120.5762544 31.8702186, 120.5746345 31.8706845, 120.5741277 31.8708296, 120.5723441 31.8713404, 120.5722183 31.8713764, 120.5713045 31.8716381, 120.5707789 31.8717853, 120.5701718 31.8719554, 120.5690293 31.8722755, 120.5689439 31.8722994, 120.5679816 31.8725691, 120.5648329 31.8734855)"
241,567,557,558,0.01726,3,60,"LINESTRING (120.5648329 31.8734855, 120.5646606 31.8735367)"
242,569,560,561,0.52615,3,100,"LINESTRING (120.4539463 31.8727375, 120.4557962 31.8722056, 120.4569504 31.8718542, 120.4571758 31.8717798, 120.4573636 31.8717178, 120.4575311 31.8716625, 120.4577025 31.8716059, 120.4578698 31.8715507, 120.4580246 31.8714996, 120.4590342 31.8711663, 120.4591744 31.8711190)"
243,570,561,562,3.13006,3,100,"LINESTRING (120.4591744 31.8711190, 120.4592295 31.8710885, 120.4593406 31.8710559, 120.4595974 31.8709804, 120.4607265 31.8705378, 120.4629152 31.8696130, 120.4650617 31.8687205, 120.4666335 31.8680690, 120.4689617 31.8670667, 120.4712032 31.8661506, 120.4728340 31.8654626, 120.4739345 31.8650986, 120.4757906 31.8645245, 120.4776535 31.8641016, 120.4777751 31.8640740, 120.4780804 31.8640047, 120.4808761 31.8634265, 120.4833161 31.8629204, 120.4859446 31.8623919, 120.4883532 31.8619043, 120.4898714 31.8616036, 120.4901253 31.8615698)"
244,571,562,563,0.41432,3,100,"LINESTRING (120.4901253 31.8615698, 120.4909335 31.8614624, 120.4918991 31.8614168, 120.4931383 31.8614943, 120.4944762 31.8616622)"
245,574,566,567,0.00749,3,100,"LINESTRING (120.5510062 31.8692297, 120.5509809 31.8691657)"
246,575,567,568,1.17894,3,100,"LINESTRING (120.5509809 31.8691657, 120.5505673 31.8681186, 120.5502688 31.8673660, 120.5498922 31.8664166, 120.5491881 31.8646732, 120.5486674 31.8633288, 120.5486427 31.8632666, 120.5483449 31.8624418, 120.5480387 31.8619847, 120.5478433 31.8617948, 120.5473429 31.8614228, 120.5468040 31.8611963, 120.5466540 31.8611611, 120.5465256 31.8611309, 120.5448482 31.8609658)"
247,578,569,539,1.09337,2,80,"LINESTRING (120.5025279 31.8627852, 120.5022278 31.8633324, 120.5019660 31.8638720, 120.5017895 31.8643968, 120.5016159 31.8652138, 120.5015836 31.8660633, 120.5016659 31.8668478, 120.5018777 31.8676998, 120.5019669 31.8679398, 120.5023514 31.8688441, 120.5034605 31.8713925, 120.5038444 31.8721866)"
248,579,539,570,0.02459,2,80,"LINESTRING (120.5038444 31.8721866, 120.5039267 31.8723970)"
249,583,575,576,0.07501,3,80,"LINESTRING (120.4784197 31.9563717, 120.4786320 31.9570238)"
250,584,576,577,0.07367,3,80,"LINESTRING (120.4786320 31.9570238, 120.4787845 31.9576756)"
251,585,577,578,3.42255,3,80,"LINESTRING (120.4787845 31.9576756, 120.4794008 31.9602873, 120.4800062 31.9630696, 120.4805971 31.9655620, 120.4810135 31.9674628, 120.4812427 31.9684603, 120.4816539 31.9703632, 120.4818823 31.9712052, 120.4819328 31.9713916, 120.4825436 31.9740622, 120.4831237 31.9766840, 120.4837828 31.9796228, 120.4839808 31.9803666, 120.4840786 31.9807338, 120.4841690 31.9812564, 120.4844112 31.9818804, 120.4847645 31.9825532, 120.4854090 31.9835958, 120.4855245 31.9838360, 120.4856603 31.9841184, 120.4858113 31.9847379, 120.4859186 31.9854295, 120.4858829 31.9860658, 120.4857896 31.9866396, 120.4856174 31.9876446, 120.4855400 31.9877818)"
252,586,579,580,0.02418,3,80,"LINESTRING (120.4593214 31.8711086, 120.4592368 31.8713145)"
253,587,580,581,2.54849,3,80,"LINESTRING (120.4592368 31.8713145, 120.4591999 31.8714405, 120.4583769 31.8742552, 120.4580728 31.8753021, 120.4580525 31.8753719, 120.4579799 31.8756218, 120.4570634 31.8786243, 120.4563446 31.8810158, 120.4557698 31.8829419, 120.4554479 31.8842674, 120.4554104 31.8851010, 120.4555341 31.8864720, 120.4556249 31.8874786, 120.4558640 31.8898745, 120.4560102 31.8918324, 120.4561828 31.8938826)"
254,588,581,582,1.47984,2,80,"LINESTRING (120.4561828 31.8938826, 120.4563330 31.8958228, 120.4564779 31.8976764, 120.4565360 31.8985161, 120.4566342 31.8999360, 120.4568266 31.9022443, 120.4572235 31.9045441, 120.4574979 31.9058336, 120.4578941 31.9071262)"
255,589,582,583,0.33433,2,80,"LINESTRING (120.4578941 31.9071262, 120.4585007 31.9091479, 120.4585564 31.9092934, 120.4586345 31.9094972, 120.4587156 31.9097089, 120.4588506 31.9100280)"
256,590,583,584,0.19517,2,80,"LINESTRING (120.4588506 31.9100280, 120.4595514 31.9116842)"
257,591,584,585,0.2087,2,80,"LINESTRING (120.4595514 31.9116842, 120.4597770 31.9122173, 120.4603903 31.9134250)"
258,592,585,586,0.8794,2,80,"LINESTRING (120.4603903 31.9134250, 120.4611181 31.9148584, 120.4620077 31.9166524, 120.4630171 31.9186878, 120.4639300 31.9207603)"
259,593,587,588,2.6356,3,80,"LINESTRING (120.5913984 31.7416355, 120.5886386 31.7441688, 120.5876164 31.7450433, 120.5858462 31.7466810, 120.5845534 31.7478215, 120.5835746 31.7486166, 120.5823593 31.7494454, 120.5809085 31.7502907, 120.5802385 31.7506260, 120.5795138 31.7509886, 120.5781429 31.7515620, 120.5771695 31.7519329, 120.5763950 31.7521718, 120.5755870 31.7524210, 120.5740015 31.7527845, 120.5724405 31.7530354, 120.5714695 31.7531540, 120.5700563 31.7532603, 120.5695655 31.7532665, 120.5683743 31.7532817)"
260,594,589,590,0.4734,4,120,"LINESTRING (120.5860124 31.7984048, 120.5854980 31.7979713, 120.5850567 31.7976676, 120.5846843 31.7974865, 120.5842581 31.7973767, 120.5840844 31.7973467, 120.5837071 31.7973182, 120.5834466 31.7973218, 120.5829365 31.7973529, 120.5814400 31.7975240)"
261,595,591,589,0.28398,4,120,"LINESTRING (120.5877409 31.8004903, 120.5872695 31.7997934, 120.5869423 31.7993927, 120.5864855 31.7989510, 120.5860124 31.7984048)"
262,601,602,591,0.07942,4,120,"LINESTRING (120.5881600 31.8011110, 120.5877409 31.8004903)"
263,602,603,604,0.42451,4,120,"LINESTRING (120.5777817 31.7984100, 120.5784481 31.7979819, 120.5797783 31.7973069, 120.5815756 31.7963739)"
264,610,597,612,0.32414,4,120,"LINESTRING (120.5878057 31.7931504, 120.5885574 31.7930117, 120.5891601 31.7928901, 120.5899150 31.7926780, 120.5911088 31.7923886)"
265,613,616,605,0.46929,4,120,"LINESTRING (120.5920597 31.7921406, 120.5915162 31.7924684, 120.5896410 31.7933067, 120.5877240 31.7941850)"
266,618,618,613,0.35108,4,120,"LINESTRING (120.5812721 31.7891331, 120.5816343 31.7896221, 120.5819905 31.7902276, 120.5823527 31.7907761, 120.5827515 31.7912910, 120.5832112 31.7918266)"
267,626,626,627,0.54768,2,120,"LINESTRING (120.5414051 31.8065616, 120.5403900 31.8067790, 120.5381530 31.8072825, 120.5358352 31.8078950)"
268,627,627,628,0.83154,2,120,"LINESTRING (120.5358352 31.8078950, 120.5275765 31.8104535)"
269,632,595,617,0.44081,3,120,"LINESTRING (120.5847707 31.7957626, 120.5838566 31.7944122, 120.5830791 31.7930409, 120.5826193 31.7922382)"
270,643,593,615,0.4147,3,120,"LINESTRING (120.5843906 31.7946727, 120.5849189 31.7955032, 120.5856738 31.7966597, 120.5865079 31.7979481)"
271,645,643,644,0.89308,3,80,"LINESTRING (120.5519352 31.7873859, 120.5516788 31.7878542, 120.5514937 31.7883015, 120.5513763 31.7887607, 120.5512738 31.7894127, 120.5519087 31.7928787, 120.5519902 31.7933344, 120.5520208 31.7936618, 120.5519924 31.7941353, 120.5517409 31.7950119, 120.5516673 31.7952683)"
272,650,650,651,0.27638,3,80,"LINESTRING (120.5471367 31.8055327, 120.5460813 31.8078576)"
273,651,651,652,0.16725,3,80,"LINESTRING (120.5460813 31.8078576, 120.5454428 31.8092646)"
274,652,652,653,0.28323,3,80,"LINESTRING (120.5454428 31.8092646, 120.5444113 31.8114497, 120.5443468 31.8116413)"
275,653,653,18,0.00985,3,80,"LINESTRING (120.5443468 31.8116413, 120.5443181 31.8117267)"
276,658,19,659,0.01146,3,80,"LINESTRING (120.5441239 31.8117424, 120.5441668 31.8116457)"
277,659,659,660,0.12118,3,80,"LINESTRING (120.5441668 31.8116457, 120.5446204 31.8106233)"
278,660,660,661,0.45427,3,80,"LINESTRING (120.5446204 31.8106233, 120.5447228 31.8103925, 120.5462383 31.8070893, 120.5463521 31.8068013)"
279,663,664,665,0.00949,3,60,"LINESTRING (120.5627257 31.8101889, 120.5627221 31.8102745)"
280,664,665,666,1.01442,3,60,"LINESTRING (120.5627221 31.8102745, 120.5627538 31.8104197, 120.5632660 31.8151807, 120.5637184 31.8193864)"
281,665,666,667,1.28534,3,60,"LINESTRING (120.5637184 31.8193864, 120.5641175 31.8230964, 120.5643127 31.8247984, 120.5645224 31.8266564, 120.5650048 31.8309307)"
282,666,667,668,0.01402,3,60,"LINESTRING (120.5650048 31.8309307, 120.5650161 31.8310568)"
283,667,668,669,0.94239,3,60,"LINESTRING (120.5650161 31.8310568, 120.5654214 31.8342180, 120.5658146 31.8372847, 120.5659950 31.8386920, 120.5659556 31.8391147, 120.5658039 31.8394905)"
284,677,677,678,0.02917,3,80,"LINESTRING (120.5515919 31.7952371, 120.5516568 31.7949798)"
285,681,680,681,0.02361,3,80,"LINESTRING (120.5409921 31.8415986, 120.5410157 31.8413865)"
286,682,681,682,0.10456,3,80,"LINESTRING (120.5410157 31.8413865, 120.5410450 31.8404435)"
287,683,682,683,0.9322,3,80,"LINESTRING (120.5410450 31.8404435, 120.5410764 31.8394346, 120.5411670 31.8372189, 120.5412286 31.8347076, 120.5412997 31.8320361)"
